date,direct_radiation,wind_direction_80m,wind_speed_80m,temperature_2m,relative_humidity_2m,precipitation,real_power
2024-04-25 15:15:00,406.8279933333333,286.60026207548606,47.94078,22.73333333333333,12.0,0.0,140.24
2024-04-25 15:30:00,376.0541,286.122313135593,46.78425266666667,22.716666666666665,12.0,0.0,147.24
2024-04-25 15:45:00,340.1635933333333,285.60474466821097,45.58969133333333,22.666666666666668,12.0,0.0,153.54
2024-04-25 16:00:00,297.46695,286.0419013941488,44.28448466666666,22.58333333333333,12.0,0.0,143.34
2024-04-25 16:15:00,253.63995333333327,286.83766202992,42.753712666666665,22.45,12.333333333333334,0.0,150.54
2024-04-25 16:30:00,212.90536666666665,288.538375008246,41.02482166666666,22.28333333333333,12.666666666666666,0.0,134.24
2024-04-25 16:45:00,180.2888066666667,290.63983866953413,39.43255033333333,22.08333333333333,13.0,0.0,144.14
2024-04-25 17:00:00,154.41377333333332,293.805675042548,37.9306,21.816666666666663,13.333333333333334,0.0,114.34
2024-04-25 17:15:00,132.08451333333332,299.01083833551,37.19777666666666,21.51666666666667,13.333333333333334,0.0,111.84
2024-04-25 17:30:00,109.15697466666666,305.40227165898284,36.891034,21.183333333333334,13.666666666666666,0.0,108.94
2024-04-25 17:45:00,85.50638066666666,310.8268208318857,37.034582666666665,20.8,14.0,0.0,89.74
2024-04-25 18:00:00,61.87733666666667,315.6605556720236,36.26920566666666,20.383333333333336,14.666666666666666,0.0,83.14
2024-04-25 18:15:00,41.20588933333333,319.4758126353897,34.14290233333333,19.9,15.333333333333334,0.0,70.64
2024-04-25 18:30:00,25.460516666666667,323.5367209456145,31.180963666666667,19.35,16.0,0.0,82.14
2024-04-25 18:45:00,13.857498166666666,327.8150788721307,27.858964333333333,18.78333333333333,17.0,0.0,39.64
2024-04-25 19:00:00,5.859225599999999,332.4970491971544,25.17472666666667,18.3,18.33333333333333,0.0,26.24
2024-04-25 19:15:00,0.4421492433333333,336.7536358726547,22.885488,17.849999999999998,19.0,0.0,35.94
2024-04-25 19:30:00,0.0,340.4047423217594,20.75484833333333,17.433333333333334,19.666666666666668,0.0,22.24
2024-04-25 19:45:00,0.0,344.0707496862293,18.756208,17.033333333333335,20.33333333333333,0.0,9.14
2024-04-25 20:00:00,0.0,347.5539254453071,16.832328333333333,16.666666666666664,21.33333333333333,0.0,4.04
2024-04-25 20:15:00,0.0,352.3810569216407,15.234627333333334,16.3,22.33333333333333,0.0,4.94
2024-04-25 20:30:00,0.0,356.0429661535835,13.817944,15.966666666666669,23.0,0.0,7.24
2024-04-25 20:45:00,0.0,359.51378731658974,12.648601466666667,15.616666666666664,24.0,0.0,8.24
2024-04-25 21:00:00,0.0,3.726372874303024,11.629402133333334,15.233333333333334,24.666666666666668,0.0,9.64
2024-04-25 21:15:00,0.0,8.237479968639036,10.805337766666666,14.8,25.666666666666668,0.0,12.04
2024-04-25 21:30:00,0.0,15.77062126082069,10.135519733333334,14.35,26.666666666666668,0.0,14.94
2024-04-25 21:45:00,0.0,29.646062070721143,9.825381333333334,13.9,27.33333333333333,0.0,11.04
2024-04-25 22:00:00,0.0,64.54370418914573,9.652531066666668,13.45,28.33333333333333,0.0,8.24
2024-04-25 22:15:00,0.0,102.14903187140608,9.344015866666666,12.966666666666669,30.0,0.0,6.14
2024-04-25 22:30:00,0.0,117.66954369910265,9.2917762,12.483333333333334,31.33333333333333,0.0,3.14
2024-04-25 22:45:00,0.0,125.72145047235097,9.3088529,12.033333333333331,33.333333333333336,0.0,3.14
2024-04-25 23:00:00,0.0,130.96127900989893,9.225057733333337,11.6,34.666666666666664,0.0,2.94
2024-04-25 23:15:00,0.0,135.40217043951384,9.327034933333334,11.233333333333334,36.0,0.0,4.74
2024-04-25 23:30:00,0.0,139.3805473263473,9.5854904,10.9,38.0,0.0,7.94
2024-04-25 23:45:00,0.0,145.77557489512174,10.1358261,10.566666666666666,39.333333333333336,0.0,8.94
2024-04-26 00:00:00,0.0,150.08376200378893,10.7252704,10.316666666666666,40.66666666666666,0.0,13.84
2024-04-26 00:15:00,0.0,155.17962580666938,11.758899,10.133333333333333,41.333333333333336,0.0,16.84
2024-04-26 00:30:00,0.0,160.69834099891216,13.218017833333334,10.016666666666667,41.66666666666666,0.0,10.94
2024-04-26 00:45:00,0.0,164.2386303722585,14.541334999999998,9.9,41.66666666666666,0.0,10.34
2024-04-26 01:00:00,0.0,167.334150042631,15.515789566666667,9.816666666666666,42.0,0.0,14.94
2024-04-26 01:15:00,0.0,169.3284275786341,16.126638566666667,9.716666666666669,41.66666666666666,0.0,19.64
2024-04-26 01:30:00,0.0,171.32562243675557,15.996387166666668,9.65,41.66666666666666,0.0,16.34
2024-04-26 01:45:00,0.0,171.67563861760664,16.1490355,9.583333333333334,41.0,0.0,13.24
2024-04-26 02:00:00,0.0,173.17938014002402,16.179490833333332,9.5,40.66666666666666,0.0,10.84
2024-04-26 02:15:00,0.0,173.2162445328254,16.4009375,9.466666666666669,40.66666666666666,0.0,7.44
2024-04-26 02:30:00,0.0,173.581238588058,16.649672233333334,9.4,40.66666666666666,0.0,2.84
2024-04-26 02:45:00,0.0,174.31763954742473,17.032468,9.333333333333334,41.0,0.0,2.34
2024-04-26 03:00:00,0.0,176.2080244050892,17.417327500000003,9.283333333333331,41.0,0.0,5.84
2024-04-26 03:15:00,0.0,179.87524281735443,17.917354,9.216666666666669,41.0,0.0,11.84
2024-04-26 03:30:00,0.0,184.10637236987336,18.63876,9.166666666666666,40.66666666666666,0.0,17.84
2024-04-26 03:45:00,0.0,189.06272472161604,19.119983666666663,9.1,40.66666666666666,0.0,26.64
2024-04-26 04:00:00,0.0,193.342907975158,19.433451,9.033333333333331,40.66666666666666,0.0,29.64
2024-04-26 04:15:00,0.0,197.9490122804443,18.962704666666667,8.916666666666666,40.66666666666666,0.0,33.44
2024-04-26 04:30:00,0.0,203.63302446672083,18.503221666666665,8.783333333333333,41.0,0.0,31.44
2024-04-26 04:45:00,0.0,210.5143942595525,17.761215,8.666666666666666,41.0,0.0,16.84
2024-04-26 05:00:00,0.0,216.87262892039936,17.104384,8.65,41.0,0.0,6.04
2024-04-26 05:15:00,0.0,220.67407854744417,16.31754533333333,8.733333333333333,40.66666666666666,0.0,3.34
2024-04-26 05:30:00,0.0,225.41069845088964,15.391034333333332,8.866666666666667,40.66666666666666,0.0,0.94
2024-04-26 05:45:00,0.9394916,230.1984735327356,14.6717735,9.066666666666666,40.333333333333336,0.0,5.14
2024-04-26 06:00:00,4.681741,233.53849714552564,14.225700833333336,9.316666666666666,39.66666666666666,0.0,4.04
2024-04-26 06:15:00,9.098131666666667,234.5059149123402,13.955577333333332,9.566666666666668,39.66666666666666,0.0,3.24
2024-04-26 06:30:00,14.726313333333332,233.68037062672025,13.522881333333332,9.833333333333334,39.0,0.0,1.14
2024-04-26 06:45:00,24.44883233333333,231.2020606813236,13.352407666666666,10.166666666666666,38.66666666666666,0.0,-0.9
2024-04-26 07:00:00,40.15940866666667,229.08775142700344,12.956899,10.533333333333331,38.0,0.0,-0.3
2024-04-26 07:15:00,61.41015333333333,224.45026009537207,12.593517666666664,10.983333333333334,37.333333333333336,0.0,-0.1
2024-04-26 07:30:00,84.17076,218.0570561906788,12.389314333333331,11.516666666666666,36.333333333333336,0.0,2.24
2024-04-26 07:45:00,103.701355,214.38987719651223,12.264891666666664,12.066666666666668,35.0,0.0,3.84
2024-04-26 08:00:00,117.95044,216.3108702099836,12.237136,12.6,33.666666666666664,0.0,1.54
2024-04-26 08:15:00,129.17087333333333,226.096897380174,12.145864833333334,13.183333333333332,32.0,0.0,0.44
2024-04-26 08:30:00,137.0303233333333,238.3725547465205,12.602158666666666,13.816666666666668,30.33333333333333,0.0,-0.2
2024-04-26 08:45:00,142.78628,249.9997371856134,13.338689,14.45,29.0,0.0,-0.9
2024-04-26 09:00:00,143.80461666666667,257.6092922465318,14.038308333333331,15.016666666666667,27.0,0.0,-0.9
2024-04-26 09:15:00,141.01874666666666,264.31912467278465,13.3957865,15.5,26.0,0.0,-1.0
2024-04-26 09:30:00,138.17822333333334,271.63066836132623,12.128183166666668,15.916666666666666,25.0,0.0,-0.3
2024-04-26 09:45:00,138.92811,278.5856094417486,11.0902486,16.3,24.0,0.0,5.04
2024-04-26 10:00:00,143.708,284.0682702185899,10.476233,16.7,23.33333333333333,0.0,12.94
2024-04-26 10:15:00,149.67918,286.61701416131723,10.488777,17.15,22.666666666666668,0.0,21.04
2024-04-26 10:30:00,153.62118666666666,287.16854122253164,10.4361331,17.599999999999998,21.666666666666668,0.0,22.94
2024-04-26 10:45:00,152.36862333333332,288.7712781067337,10.914201866666668,18.016666666666666,21.0,0.0,22.84
2024-04-26 11:00:00,146.0591,288.2324530775877,11.7734914,18.316666666666663,20.666666666666668,0.0,14.04
2024-04-26 11:15:00,136.82958,285.60774314699404,13.058726166666666,18.5,20.666666666666668,0.0,13.14
2024-04-26 11:30:00,129.68313666666666,284.36053351622627,14.852045333333336,18.566666666666663,21.33333333333333,0.0,12.74
2024-04-26 11:45:00,127.73408,282.9540279403392,16.860274766666667,18.61666666666667,21.33333333333333,0.0,6.74
2024-04-26 12:00:00,133.14094,281.2777191918743,18.958964666666667,18.7,22.0,0.0,4.74
2024-04-26 12:15:00,140.00435333333334,277.72287086836576,21.110937333333336,18.916666666666668,22.33333333333333,0.0,30.24
2024-04-26 12:30:00,142.44531333333333,273.65869661397755,23.682558333333333,19.183333333333334,23.0,0.0,73.84
2024-04-26 12:45:00,132.72336833333335,269.0611884100396,26.31668,19.416666666666668,23.33333333333333,0.0,104.94
2024-04-26 13:00:00,109.89704333333331,264.697132777832,28.983702000000005,19.5,24.0,0.0,121.14
2024-04-26 13:15:00,82.93712333333333,260.6236139541564,31.087564333333336,19.33333333333333,25.33333333333333,0.0,103.64
2024-04-26 13:30:00,61.81552,255.86334962208068,33.08690333333333,19.016666666666666,26.33333333333333,0.0,111.94
2024-04-26 13:45:00,54.50313333333333,252.57119968126472,35.06781766666666,18.7,27.33333333333333,0.0,118.44
2024-04-26 14:00:00,59.827118000000006,250.99739607212905,36.50312533333334,18.55,28.0,0.0,121.64
2024-04-26 14:15:00,69.88262999999999,252.00831149468152,37.20843266666666,18.666666666666668,28.0,0.0,73.64
2024-04-26 14:30:00,77.48428333333334,253.74548298747163,37.385772333333335,18.916666666666668,27.666666666666668,0.0,60.54
2024-04-26 14:45:00,75.72903433333333,256.1783892021439,37.28513866666667,19.216666666666665,27.666666666666668,0.0,51.64
2024-04-26 15:00:00,66.90664166666666,258.5968985319007,37.07675066666667,19.366666666666667,27.0,0.0,61.24
2024-04-26 15:15:00,56.340749,261.1723029149396,36.589332000000006,19.383333333333333,27.0,0.0,96.64
2024-04-26 15:30:00,47.61991333333333,264.31285109594285,36.068819,19.316666666666663,27.666666666666668,0.0,137.84
2024-04-26 15:45:00,44.37685133333333,266.85344130968633,35.405937333333334,19.2,28.0,0.0,144.94
2024-04-26 16:00:00,44.609080000000006,268.34166579653095,34.56010933333334,19.066666666666663,28.33333333333333,0.0,134.84
2024-04-26 16:15:00,46.44420866666667,269.353599218274,33.47524466666667,18.933333333333334,28.666666666666668,0.0,119.04
2024-04-26 16:30:00,47.356125,270.02936274319995,32.41220366666667,18.75,28.666666666666668,0.0,86.54
2024-04-26 16:45:00,47.02456166666667,270.25483232904327,31.028682,18.58333333333333,28.666666666666668,0.0,80.04
2024-04-26 17:00:00,45.76688666666666,270.580246090866,29.859518999999995,18.4,29.0,0.0,99.74
2024-04-26 17:15:00,44.103813333333335,272.18943408915806,28.492444666666668,18.28333333333333,29.0,0.0,95.54
2024-04-26 17:30:00,40.38785033333333,272.82167529270566,26.96333333333333,18.183333333333334,29.0,0.0,63.44
2024-04-26 17:45:00,35.313952,273.4674752096503,25.34774733333333,18.05,29.33333333333333,0.0,32.44
2024-04-26 18:00:00,28.585345,274.81949403397255,24.263751666666668,17.833333333333332,29.0,0.0,31.34
2024-04-26 18:15:00,22.246338,277.4172101655693,23.802269,17.566666666666666,29.666666666666668,0.0,35.84
2024-04-26 18:30:00,15.348944333333334,280.49664589263136,23.959607,17.216666666666665,30.33333333333333,0.0,40.04
2024-04-26 18:45:00,9.7380778,283.89005024019826,23.912522,16.833333333333332,31.0,0.0,39.24
2024-04-26 19:00:00,4.224494933333333,288.9804248074904,23.031434666666662,16.466666666666665,31.33333333333333,0.0,40.94
2024-04-26 19:15:00,0.4376190499999999,297.14740028385336,21.334958,16.083333333333332,30.666666666666668,0.0,45.74
2024-04-26 19:30:00,0.0,312.19437504038325,20.685001666666665,15.7,29.666666666666668,0.0,39.24
2024-04-26 19:45:00,0.0,326.2242677801134,22.37988533333333,15.316666666666668,28.33333333333333,0.0,41.64
2024-04-26 20:00:00,0.0,334.49433182435746,24.30396933333333,14.9,28.0,0.0,43.74
2024-04-26 20:15:00,0.0,339.3048482622964,24.576053666666667,14.5,28.0,0.0,48.14
2024-04-26 20:30:00,0.0,343.35423601954966,23.433624666666663,14.05,29.0,0.0,46.04
2024-04-26 20:45:00,0.0,346.6790343570575,22.072718,13.616666666666667,29.666666666666668,0.0,53.74
2024-04-26 21:00:00,0.0,349.2374044718198,21.510988666666663,13.183333333333332,30.666666666666668,0.0,74.84
2024-04-26 21:15:00,0.0,351.9304274340457,21.819572,12.783333333333331,31.666666666666668,0.0,77.64
2024-04-26 21:30:00,0.0,353.7515917021422,22.415841333333333,12.416666666666666,31.666666666666668,0.0,64.24
2024-04-26 21:45:00,0.0,355.30923176855373,23.263274,12.066666666666668,32.666666666666664,0.0,50.74
2024-04-26 22:00:00,0.0,357.63131487551817,23.716123666666665,11.7,33.0,0.0,38.44
2024-04-26 22:15:00,0.0,0.1373763777129397,24.052702,11.333333333333334,33.333333333333336,0.0,27.84
2024-04-26 22:30:00,0.0,2.689698386419934,24.170468,10.933333333333332,34.0,0.0,18.04
2024-04-26 22:45:00,0.0,5.488426289716699,24.44645133333333,10.566666666666666,34.333333333333336,0.0,18.44
2024-04-26 23:00:00,0.0,7.76278249168854,24.127996,10.183333333333334,35.0,0.0,20.64
2024-04-26 23:15:00,0.0,8.947648751068812,23.567711000000003,9.833333333333334,36.0,0.0,23.94
2024-04-26 23:30:00,0.0,10.695552252535776,22.387074666666667,9.466666666666669,36.66666666666666,0.0,35.64
2024-04-26 23:45:00,0.0,11.977556382154432,21.309199666666668,9.116666666666667,37.66666666666666,0.0,55.44
2024-04-27 00:00:00,0.0,13.525236320380202,20.376558,8.783333333333333,38.66666666666666,0.0,38.54
2024-04-27 00:15:00,0.0,15.25851253860435,20.15033366666667,8.483333333333334,39.333333333333336,0.0,15.54
2024-04-27 00:30:00,0.0,17.679398443049422,19.932907333333333,8.183333333333334,40.0,0.0,3.64
2024-04-27 00:45:00,0.0,19.7386177032252,19.855899666666662,7.899999999999999,40.66666666666666,0.0,6.54
2024-04-27 01:00:00,0.0,21.197517493353928,19.541972333333334,7.616666666666667,42.0,0.0,10.54
2024-04-27 01:15:00,0.0,22.514865036039566,18.546114,7.283333333333334,43.333333333333336,0.0,2.94
2024-04-27 01:30:00,0.0,23.35275377335506,17.494716666666665,6.933333333333334,45.333333333333336,0.0,-0.4
2024-04-27 01:45:00,0.0,24.61694003957126,16.412955666666665,6.6000000000000005,47.0,0.0,6.94
2024-04-27 02:00:00,0.0,25.98111277189122,16.23527233333333,6.283333333333334,48.333333333333336,0.0,9.54
2024-04-27 02:15:00,0.0,26.98691576339729,16.705095333333333,6.033333333333334,49.0,0.0,6.74
2024-04-27 02:30:00,0.0,26.8382400139555,17.921988000000002,5.816666666666667,49.66666666666666,0.0,15.94
2024-04-27 02:45:00,0.0,27.591851043363874,19.035429,5.583333333333333,49.66666666666666,0.0,22.14
2024-04-27 03:00:00,0.0,29.159467270173536,19.835453333333334,5.333333333333333,50.66666666666666,0.0,18.44
2024-04-27 03:15:00,0.0,32.45062085739738,20.103592000000003,5.066666666666666,51.333333333333336,0.0,8.04
2024-04-27 03:30:00,0.0,37.21549715204236,20.164694666666666,4.783333333333333,52.333333333333336,0.0,2.64
2024-04-27 03:45:00,0.0,41.89099209573902,20.378415666666665,4.516666666666667,53.0,0.0,0.94
2024-04-27 04:00:00,0.0,44.84184420226984,20.640544,4.283333333333333,54.0,0.0,5.24
2024-04-27 04:15:00,0.0,45.27097991753419,21.209862666666663,4.083333333333333,54.66666666666666,0.0,18.24
2024-04-27 04:30:00,0.0,44.12046306360844,21.695731,3.9,55.66666666666666,0.0,19.64
2024-04-27 04:45:00,0.0,43.35280504727859,22.46985833333333,3.766666666666667,56.66666666666666,0.0,12.34
2024-04-27 05:00:00,0.0,43.84797155343557,22.83550733333333,3.6666666666666665,57.0,0.0,11.74
2024-04-27 05:15:00,0.0,45.98539327225245,22.77526333333333,3.616666666666666,57.333333333333336,0.0,6.44
2024-04-27 05:30:00,0.0,48.91237900534583,22.686257,3.616666666666666,57.66666666666666,0.0,6.74
2024-04-27 05:45:00,1.9524762,52.24107550083784,22.34592233333333,3.6666666666666665,58.0,0.0,7.34
2024-04-27 06:00:00,9.648633333333336,55.15570996344729,22.199868666666664,3.75,58.0,0.0,13.44
2024-04-27 06:15:00,21.575555,58.02247645606167,22.197429666666665,3.9,57.66666666666666,0.0,11.54
2024-04-27 06:30:00,37.85749833333333,60.73579923515251,22.28155966666667,4.1000000000000005,57.333333333333336,0.0,11.54
2024-04-27 06:45:00,57.05714333333333,63.08931662707624,22.346953000000003,4.3500000000000005,57.0,0.0,9.74
2024-04-27 07:00:00,80.82940666666667,64.20725868261843,22.30528633333333,4.616666666666667,56.333333333333336,0.0,9.64
2024-04-27 07:15:00,108.87824,64.15565561628097,21.843495,4.933333333333333,55.66666666666666,0.0,9.54
2024-04-27 07:30:00,140.22557666666668,63.233578957873874,21.17248933333333,5.266666666666667,54.66666666666666,0.0,6.64
2024-04-27 07:45:00,175.19291333333334,61.60141906964964,20.53582133333333,5.633333333333333,53.333333333333336,0.0,10.64
2024-04-27 08:00:00,213.82712333333333,61.4475173872238,19.869858,6.05,52.0,0.0,18.54
2024-04-27 08:15:00,254.66093333333333,62.19263653816313,19.502628,6.533333333333334,50.333333333333336,0.0,20.84
2024-04-27 08:30:00,296.6376133333333,64.68933133712096,19.313753,7.066666666666666,48.66666666666666,0.0,26.64
2024-04-27 08:45:00,338.70695,66.17049201172654,19.115971,7.633333333333334,47.0,0.0,30.94
2024-04-27 09:00:00,379.5454,67.22874689487651,18.754895666666663,8.250000000000002,45.333333333333336,0.0,26.74
2024-04-27 09:15:00,418.5168000000001,65.66725335844808,18.283096,8.85,43.66666666666666,0.0,33.34
2024-04-27 09:30:00,455.2966666666666,63.15009185204502,17.766629,9.483333333333334,42.333333333333336,0.0,30.94
2024-04-27 09:45:00,489.8515233333333,59.53532225560298,17.502424666666666,10.116666666666667,40.66666666666666,0.0,23.94
2024-04-27 10:00:00,521.8415133333333,57.20935795855752,17.537189666666666,10.733333333333333,39.0,0.0,28.34
2024-04-27 10:15:00,550.61621,56.95864187138778,17.574049000000002,11.316666666666668,37.66666666666666,0.0,29.64
2024-04-27 10:30:00,576.3374833333334,57.4457091352013,17.811018,11.9,36.333333333333336,0.0,26.54
2024-04-27 10:45:00,598.9536133333334,58.7255127754778,18.036061166666663,12.466666666666669,35.0,0.0,25.84
2024-04-27 11:00:00,618.7395233333333,59.96065416632541,17.93019,12.983333333333334,34.0,0.0,26.84
2024-04-27 11:15:00,634.8977,57.55807161784082,17.597839,13.5,33.0,0.0,32.34
2024-04-27 11:30:00,646.7026766666667,55.23923076981379,17.002601666666667,14.0,32.333333333333336,0.0,32.24
2024-04-27 11:45:00,652.8857666666667,53.63432664702015,16.257761666666667,14.466666666666669,31.33333333333333,0.0,23.34
2024-04-27 12:00:00,654.31958,52.66168135376967,15.459114333333334,14.95,30.666666666666668,0.0,16.74
2024-04-27 12:15:00,651.23812,53.89301455319094,14.696344333333334,15.45,30.0,0.0,11.74
2024-04-27 12:30:00,644.6695,57.45682501744943,13.936158,15.933333333333332,29.33333333333333,0.0,14.14
2024-04-27 12:45:00,634.7851166666667,61.08881121931171,13.361906566666669,16.400000000000002,29.0,0.0,13.24
2024-04-27 13:00:00,620.9209666666667,64.37919063106727,12.5677026,16.833333333333332,28.33333333333333,0.0,8.54
2024-04-27 13:15:00,604.0580866666667,64.70166173207411,11.009826166666665,17.250000000000004,28.0,0.0,6.74
2024-04-27 13:30:00,586.8255666666668,58.356829229658615,9.187073,17.650000000000002,27.666666666666668,0.0,6.14
2024-04-27 13:45:00,572.5022333333333,31.964072496454605,7.587220299999999,17.999999999999996,27.666666666666668,0.0,5.84
2024-04-27 14:00:00,562.3558666666667,355.12024858041417,7.541690566666666,18.28333333333333,27.666666666666668,0.0,4.84
2024-04-27 14:15:00,550.6478666666667,345.1968481889109,7.824645066666666,18.5,28.0,0.0,6.84
