date, System load forecast, Zonal COMED load foecast,OT
2017/5/8 0:00,66533.0,8413.0,22.476534
2017/5/8 1:00,64881.0,8121.0,22.44157
2017/5/8 2:00,64371.0,7981.0,22.525277
2017/5/8 3:00,64749.0,7930.0,22.567201
2017/5/8 4:00,66650.0,7995.0,22.999231
2017/5/8 5:00,71692.0,8292.0,26.216767
2017/5/8 6:00,79642.0,9003.0,28.824036
2017/5/8 7:00,84386.0,9835.0,43.471706
2017/5/8 8:00,85606.0,10445.0,40.803407
2017/5/8 9:00,85446.0,10634.0,39.037747
2017/5/8 10:00,85129.0,10688.0,39.252148
2017/5/8 11:00,84545.0,10748.0,39.115889
2017/5/8 12:00,83742.0,10711.0,37.25632
2017/5/8 13:00,83203.0,10659.0,37.98911
2017/5/8 14:00,82362.0,10646.0,35.060196
2017/5/8 15:00,81699.0,10521.0,33.857862
2017/5/8 16:00,81725.0,10370.0,35.318594
2017/5/8 17:00,82065.0,10253.0,35.464044
2017/5/8 18:00,82215.0,10176.0,33.910161
2017/5/8 19:00,83076.0,10044.0,32.642547
2017/5/8 20:00,85903.0,10337.0,44.90615
2017/5/8 21:00,84615.0,10665.0,39.601407
2017/5/8 22:00,79145.0,10320.0,28.6537
2017/5/8 23:00,73502.0,9653.0,23.609333
2017/5/9 0:00,69936.0,9008.0,22.376689
2017/5/9 1:00,67814.0,8600.0,22.036788
2017/5/9 2:00,66792.0,8347.0,21.320046
2017/5/9 3:00,66828.0,8218.0,21.181968
2017/5/9 4:00,68463.0,8203.0,21.769677
2017/5/9 5:00,73239.0,8440.0,23.274993
2017/5/9 6:00,81024.0,9086.0,31.963986
2017/5/9 7:00,85311.0,9922.0,37.350855
2017/5/9 8:00,86048.0,10558.0,35.865067
2017/5/9 9:00,85575.0,10811.0,35.989238
2017/5/9 10:00,85245.0,10907.0,35.646929
2017/5/9 11:00,84666.0,11011.0,35.99196
2017/5/9 12:00,84000.0,10983.0,35.789516
2017/5/9 13:00,83646.0,10954.0,36.158754
2017/5/9 14:00,82980.0,10960.0,35.852359
2017/5/9 15:00,82377.0,10830.0,36.450887
2017/5/9 16:00,82268.0,10669.0,35.960741
2017/5/9 17:00,82262.0,10536.0,36.238882
2017/5/9 18:00,81916.0,10413.0,33.866929
2017/5/9 19:00,82474.0,10253.0,33.614722
2017/5/9 20:00,85620.0,10436.0,39.960173
2017/5/9 21:00,84468.0,10787.0,36.229844
2017/5/9 22:00,78905.0,10437.0,27.65196
2017/5/9 23:00,73098.0,9765.0,23.247114
2017/5/10 0:00,68646.0,9125.0,16.473856
2017/5/10 1:00,66312.0,8675.0,16.299859
2017/5/10 2:00,65174.0,8407.0,13.686495
2017/5/10 3:00,65035.0,8266.0,12.857934
2017/5/10 4:00,66399.0,8240.0,12.300035
2017/5/10 5:00,70982.0,8463.0,13.607291
2017/5/10 6:00,78364.0,9061.0,24.191293
2017/5/10 7:00,82722.0,9884.0,32.244302
2017/5/10 8:00,83724.0,10520.0,33.54945
2017/5/10 9:00,83660.0,10789.0,34.389248
2017/5/10 10:00,83701.0,10877.0,34.201148
2017/5/10 11:00,83546.0,11004.0,36.275738
2017/5/10 12:00,83407.0,10995.0,38.520753
2017/5/10 13:00,83537.0,10961.0,37.945188
2017/5/10 14:00,83202.0,10967.0,38.066017
2017/5/10 15:00,82906.0,10870.0,37.791738
2017/5/10 16:00,82960.0,10738.0,37.120675
2017/5/10 17:00,82924.0,10641.0,36.398097
2017/5/10 18:00,82535.0,10539.0,35.094321
2017/5/10 19:00,82790.0,10406.0,31.457062
2017/5/10 20:00,85462.0,10560.0,35.366817
2017/5/10 21:00,84064.0,10805.0,35.863408
2017/5/10 22:00,78333.0,10437.0,26.469725
2017/5/10 23:00,72327.0,9744.0,21.237811
2017/5/11 0:00,68018.0,8985.0,18.041322
2017/5/11 1:00,65328.0,8510.0,16.479946
2017/5/11 2:00,63924.0,8211.0,15.380273
2017/5/11 3:00,63533.0,8041.0,14.93942
2017/5/11 4:00,64690.0,7998.0,14.857641
2017/5/11 5:00,69013.0,8196.0,16.779903
2017/5/11 6:00,76348.0,8795.0,24.069311
2017/5/11 7:00,80980.0,9639.0,32.000296
2017/5/11 8:00,82515.0,10312.0,33.857863
2017/5/11 9:00,83272.0,10617.0,35.761983
2017/5/11 10:00,84017.0,10757.0,37.130371
2017/5/11 11:00,84287.0,10896.0,38.421761
2017/5/11 12:00,84392.0,10928.0,37.941191
2017/5/11 13:00,84750.0,10895.0,37.857062
2017/5/11 14:00,84639.0,10921.0,38.490114
2017/5/11 15:00,84379.0,10815.0,38.521169
2017/5/11 16:00,84464.0,10705.0,37.255011
2017/5/11 17:00,84460.0,10618.0,38.210467
2017/5/11 18:00,83969.0,10497.0,36.329465
2017/5/11 19:00,84111.0,10363.0,32.13106
2017/5/11 20:00,86128.0,10454.0,36.269364
2017/5/11 21:00,84419.0,10682.0,36.851524
2017/5/11 22:00,78675.0,10324.0,27.588739
2017/5/11 23:00,72597.0,9642.0,22.999656
2017/5/12 0:00,68415.0,8994.0,19.475419
2017/5/12 1:00,65784.0,8534.0,18.526332
2017/5/12 2:00,64371.0,8259.0,17.679377
2017/5/12 3:00,64002.0,8101.0,16.903145
2017/5/12 4:00,65088.0,8068.0,16.466237
2017/5/12 5:00,69190.0,8250.0,18.285261
2017/5/12 6:00,76308.0,8826.0,24.006084
2017/5/12 7:00,81018.0,9590.0,31.850373
2017/5/12 8:00,82800.0,10193.0,33.967059
2017/5/12 9:00,83637.0,10496.0,34.12393
2017/5/12 10:00,84166.0,10617.0,34.316468
2017/5/12 11:00,84121.0,10731.0,34.759103
2017/5/12 12:00,83715.0,10735.0,34.967028
2017/5/12 13:00,83337.0,10681.0,34.23982
2017/5/12 14:00,82626.0,10665.0,34.661699
2017/5/12 15:00,81890.0,10530.0,33.418466
2017/5/12 16:00,81682.0,10380.0,32.86013
2017/5/12 17:00,81454.0,10269.0,32.284331
2017/5/12 18:00,80769.0,10161.0,29.38127
2017/5/12 19:00,80625.0,10049.0,27.911683
2017/5/12 20:00,82255.0,10157.0,32.182008
2017/5/12 21:00,81083.0,10358.0,30.573588
2017/5/12 22:00,76798.0,10105.0,25.512628
2017/5/12 23:00,71667.0,9504.0,22.994339
2017/5/13 0:00,67219.0,8896.0,22.179091
2017/5/13 1:00,64498.0,8400.0,21.500619
2017/5/13 2:00,62977.0,8089.0,20.517009
2017/5/13 3:00,62306.0,7908.0,20.033822
2017/5/13 4:00,62501.0,7823.0,19.19003
2017/5/13 5:00,63976.0,7857.0,19.168891
2017/5/13 6:00,66146.0,7971.0,22.129174
2017/5/13 7:00,68899.0,8166.0,25.121693
2017/5/13 8:00,72364.0,8529.0,27.250925
2017/5/13 9:00,74774.0,8979.0,30.297761
2017/5/13 10:00,75919.0,9290.0,31.58805
2017/5/13 11:00,76048.0,9499.0,32.056906
2017/5/13 12:00,75549.0,9576.0,32.282935
2017/5/13 13:00,74698.0,9548.0,30.989528
2017/5/13 14:00,74012.0,9474.0,29.251003
2017/5/13 15:00,73608.0,9387.0,28.579607
2017/5/13 16:00,73865.0,9371.0,28.716989
2017/5/13 17:00,74185.0,9364.0,28.580232
2017/5/13 18:00,74239.0,9347.0,29.241628
2017/5/13 19:00,74623.0,9317.0,28.370617
2017/5/13 20:00,76774.0,9383.0,31.783036
2017/5/13 21:00,76372.0,9640.0,30.031104
2017/5/13 22:00,72948.0,9505.0,27.094627
2017/5/13 23:00,68700.0,9054.0,24.01444
2017/5/14 0:00,64333.0,8473.0,14.302212
2017/5/14 1:00,61730.0,8039.0,12.458802
2017/5/14 2:00,60167.0,7738.0,9.985071
2017/5/14 3:00,59375.0,7539.0,7.984212
2017/5/14 4:00,59311.0,7417.0,7.596374
2017/5/14 5:00,60193.0,7398.0,7.290036
2017/5/14 6:00,61324.0,7430.0,4.944954
2017/5/14 7:00,63318.0,7446.0,7.299534
2017/5/14 8:00,66463.0,7708.0,16.320131
2017/5/14 9:00,68829.0,8160.0,21.29368
2017/5/14 10:00,70140.0,8571.0,24.400329
2017/5/14 11:00,70945.0,8928.0,25.027554
2017/5/14 12:00,71639.0,9202.0,25.663308
2017/5/14 13:00,71941.0,9341.0,26.621127
2017/5/14 14:00,72158.0,9385.0,27.487559
2017/5/14 15:00,72560.0,9380.0,28.417689
2017/5/14 16:00,73531.0,9339.0,30.157467
2017/5/14 17:00,74699.0,9365.0,32.106165
2017/5/14 18:00,75284.0,9399.0,30.039612
2017/5/14 19:00,76052.0,9405.0,29.537178
2017/5/14 20:00,78418.0,9485.0,34.543501
2017/5/14 21:00,77584.0,9581.0,32.907177
2017/5/14 22:00,73146.0,9330.0,26.575442
2017/5/14 23:00,68143.0,8850.0,23.445249
2017/5/15 0:00,64433.0,8397.0,12.385372
2017/5/15 1:00,62088.0,8025.0,11.774503
2017/5/15 2:00,60871.0,7803.0,11.471462
2017/5/15 3:00,60627.0,7682.0,10.908892
2017/5/15 4:00,61851.0,7679.0,11.250495
2017/5/15 5:00,66005.0,7911.0,13.38374
2017/5/15 6:00,72817.0,8506.0,22.85728
2017/5/15 7:00,77651.0,9330.0,30.276732
2017/5/15 8:00,80043.0,10089.0,33.458688
2017/5/15 9:00,81619.0,10580.0,37.275671
2017/5/15 10:00,83176.0,10982.0,40.997248
2017/5/15 11:00,84197.0,11357.0,43.52549
2017/5/15 12:00,84925.0,11647.0,46.165832
2017/5/15 13:00,85722.0,11856.0,46.616305
2017/5/15 14:00,86055.0,12087.0,46.455948
2017/5/15 15:00,86291.0,12180.0,48.225523
2017/5/15 16:00,86711.0,12230.0,48.880858
2017/5/15 17:00,86751.0,12214.0,46.867245
2017/5/15 18:00,86471.0,12139.0,43.043786
2017/5/15 19:00,86330.0,11892.0,39.727176
2017/5/15 20:00,87938.0,11823.0,43.324319
2017/5/15 21:00,85820.0,11824.0,40.409992
2017/5/15 22:00,79592.0,11345.0,27.969119
2017/5/15 23:00,73095.0,10487.0,24.17613
2017/5/16 0:00,68807.0,9630.0,18.005284
2017/5/16 1:00,65796.0,9132.0,17.611801
2017/5/16 2:00,64078.0,8742.0,15.509856
2017/5/16 3:00,63503.0,8547.0,14.258119
2017/5/16 4:00,64459.0,8475.0,13.27689
2017/5/16 5:00,68519.0,8628.0,17.554683
2017/5/16 6:00,75525.0,9360.0,23.057873
2017/5/16 7:00,80384.0,10277.0,28.206183
2017/5/16 8:00,82768.0,11059.0,31.966637
2017/5/16 9:00,84999.0,11924.0,37.779065
2017/5/16 10:00,87267.0,12577.0,41.398074
2017/5/16 11:00,89281.0,13164.0,42.534385
2017/5/16 12:00,91208.0,13731.0,44.01501
2017/5/16 13:00,93242.0,14137.0,47.928509
2017/5/16 14:00,94676.0,14513.0,48.99997
2017/5/16 15:00,95861.0,14744.0,52.25497
2017/5/16 16:00,96965.0,14885.0,55.583486
2017/5/16 17:00,97180.0,14948.0,54.393019
2017/5/16 18:00,96292.0,14791.0,47.841589
2017/5/16 19:00,95549.0,14538.0,42.970963
2017/5/16 20:00,96055.0,14313.0,44.746302
2017/5/16 21:00,93409.0,14188.0,40.340826
2017/5/16 22:00,86297.0,13618.0,31.199431
2017/5/16 23:00,78942.0,12604.0,24.730889
2017/5/17 0:00,75437.0,11260.0,20.571063
2017/5/17 1:00,71440.0,10526.0,18.445691
2017/5/17 2:00,69023.0,10024.0,15.459923
2017/5/17 3:00,67896.0,9687.0,13.877507
2017/5/17 4:00,68489.0,9534.0,14.193269
2017/5/17 5:00,72271.0,9677.0,16.792692
2017/5/17 6:00,79260.0,10309.0,22.524991
2017/5/17 7:00,84950.0,11334.0,28.244089
2017/5/17 8:00,89009.0,12238.0,31.781033
2017/5/17 9:00,92937.0,12939.0,34.925121
2017/5/17 10:00,97381.0,13561.0,40.039622
2017/5/17 11:00,101520.0,14179.0,42.236655
2017/5/17 12:00,105406.0,14701.0,45.911799
2017/5/17 13:00,109064.0,15013.0,49.366755
2017/5/17 14:00,111792.0,15328.0,55.514428
2017/5/17 15:00,114097.0,15426.0,66.161967
2017/5/17 16:00,115833.0,15437.0,78.332896
2017/5/17 17:00,115917.0,15300.0,78.444071
2017/5/17 18:00,114518.0,15040.0,55.09098
2017/5/17 19:00,112272.0,14691.0,43.789341
2017/5/17 20:00,111396.0,14486.0,46.083246
2017/5/17 21:00,107753.0,14226.0,39.415427
2017/5/17 22:00,99234.0,13480.0,32.612496
2017/5/17 23:00,90116.0,12396.0,27.69211
2017/5/18 0:00,84990.0,11813.0,21.422249
2017/5/18 1:00,80143.0,10972.0,17.980169
2017/5/18 2:00,76990.0,10395.0,15.289849
2017/5/18 3:00,75298.0,10007.0,13.479408
2017/5/18 4:00,75576.0,9817.0,12.811498
2017/5/18 5:00,79428.0,9927.0,15.346644
2017/5/18 6:00,87034.0,10497.0,20.67643
2017/5/18 7:00,92984.0,11518.0,27.440074
2017/5/18 8:00,97479.0,12380.0,31.155448
2017/5/18 9:00,102257.0,13033.0,32.720789
2017/5/18 10:00,107497.0,13561.0,38.757875
2017/5/18 11:00,112385.0,14117.0,42.614521
2017/5/18 12:00,116656.0,14515.0,50.767122
2017/5/18 13:00,120647.0,14787.0,63.088316
2017/5/18 14:00,123315.0,15000.0,72.88517
2017/5/18 15:00,124922.0,14970.0,83.837896
2017/5/18 16:00,125634.0,14753.0,94.496384
2017/5/18 17:00,124556.0,14423.0,85.075495
2017/5/18 18:00,121677.0,13900.0,56.510447
2017/5/18 19:00,118837.0,13249.0,43.215636
2017/5/18 20:00,116816.0,12845.0,41.690229
2017/5/18 21:00,111777.0,12414.0,37.294831
2017/5/18 22:00,102842.0,11753.0,31.138135
2017/5/18 23:00,93724.0,10798.0,24.132899
2017/5/19 0:00,85522.0,9256.0,11.456038
2017/5/19 1:00,80730.0,8756.0,7.698578
2017/5/19 2:00,77628.0,8447.0,5.180729
2017/5/19 3:00,75864.0,8259.0,3.812371
2017/5/19 4:00,76066.0,8196.0,3.219037
2017/5/19 5:00,79575.0,8380.0,5.696336
2017/5/19 6:00,86424.0,8958.0,14.589501
2017/5/19 7:00,91765.0,9798.0,22.808496
2017/5/19 8:00,95890.0,10416.0,27.188802
2017/5/19 9:00,99875.0,10729.0,30.438655
2017/5/19 10:00,103927.0,10881.0,32.641578
2017/5/19 11:00,107195.0,10980.0,33.311486
2017/5/19 12:00,109942.0,10966.0,34.142552
2017/5/19 13:00,112168.0,10901.0,35.868674
2017/5/19 14:00,113379.0,10894.0,36.435947
2017/5/19 15:00,113332.0,10753.0,38.429337
2017/5/19 16:00,112760.0,10580.0,40.106312
2017/5/19 17:00,110631.0,10451.0,34.909575
2017/5/19 18:00,107225.0,10320.0,31.401303
2017/5/19 19:00,104483.0,10207.0,28.237985
2017/5/19 20:00,102477.0,10344.0,31.133916
2017/5/19 21:00,98631.0,10503.0,27.39775
2017/5/19 22:00,92155.0,10224.0,20.886506
2017/5/19 23:00,84928.0,9622.0,17.173131
2017/5/20 0:00,76323.0,8991.0,14.547208
2017/5/20 1:00,71999.0,8494.0,16.343287
2017/5/20 2:00,69094.0,8192.0,13.14323
2017/5/20 3:00,67332.0,8005.0,12.041489
2017/5/20 4:00,66597.0,7931.0,12.067322
2017/5/20 5:00,67410.0,7969.0,12.149967
2017/5/20 6:00,69233.0,8155.0,12.490875
2017/5/20 7:00,71923.0,8410.0,13.280769
2017/5/20 8:00,75972.0,8792.0,16.733538
2017/5/20 9:00,79670.0,9216.0,20.759218
2017/5/20 10:00,82361.0,9519.0,22.895957
2017/5/20 11:00,83960.0,9731.0,24.7046
2017/5/20 12:00,84886.0,9803.0,25.243698
2017/5/20 13:00,85409.0,9777.0,25.518966
2017/5/20 14:00,85857.0,9738.0,27.081838
2017/5/20 15:00,86309.0,9694.0,26.533076
2017/5/20 16:00,86910.0,9720.0,26.826713
2017/5/20 17:00,86841.0,9770.0,27.202239
2017/5/20 18:00,86061.0,9778.0,25.157342
2017/5/20 19:00,85178.0,9740.0,24.512629
2017/5/20 20:00,84886.0,9775.0,26.35494
2017/5/20 21:00,83325.0,10023.0,25.386723
2017/5/20 22:00,78919.0,9855.0,23.119532
2017/5/20 23:00,73496.0,9359.0,20.852542
2017/5/21 0:00,66907.0,8393.0,17.119798
2017/5/21 1:00,63585.0,7962.0,15.295847
2017/5/21 2:00,61474.0,7665.0,10.864962
2017/5/21 3:00,60242.0,7469.0,9.978161
2017/5/21 4:00,59753.0,7358.0,8.968607
2017/5/21 5:00,60319.0,7350.0,8.465681
2017/5/21 6:00,61294.0,7408.0,7.701609
2017/5/21 7:00,63377.0,7431.0,9.493083
2017/5/21 8:00,67123.0,7672.0,14.044239
2017/5/21 9:00,70477.0,8023.0,16.64529
2017/5/21 10:00,72851.0,8319.0,19.54492
2017/5/21 11:00,74436.0,8523.0,20.521406
2017/5/21 12:00,75586.0,8626.0,20.60248
2017/5/21 13:00,76152.0,8664.0,19.782162
2017/5/21 14:00,76463.0,8655.0,19.773349
2017/5/21 15:00,76826.0,8650.0,19.745411
2017/5/21 16:00,77641.0,8622.0,19.674767
2017/5/21 17:00,78523.0,8632.0,20.211256
2017/5/21 18:00,78848.0,8647.0,20.313692
2017/5/21 19:00,79218.0,8722.0,20.397439
2017/5/21 20:00,80650.0,8951.0,23.780781
2017/5/21 21:00,79771.0,9291.0,23.540947
2017/5/21 22:00,75235.0,9106.0,21.148205
2017/5/21 23:00,70054.0,8647.0,17.685948
2017/5/22 0:00,65280.0,8139.0,15.739704
2017/5/22 1:00,62781.0,7807.0,14.725482
2017/5/22 2:00,61364.0,7600.0,14.045015
2017/5/22 3:00,61008.0,7516.0,12.059294
2017/5/22 4:00,62160.0,7532.0,11.977002
2017/5/22 5:00,66259.0,7773.0,14.012071
2017/5/22 6:00,73064.0,8387.0,17.264754
2017/5/22 7:00,78273.0,9219.0,21.277749
