date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017-10-18 23:15:00,10.449000358581545,3.549999952316284,8.173000335693361,1.812000036239624,2.101999998092652,1.0360000133514404,8.371000289916992
2017-10-18 23:30:00,11.119000434875488,3.95199990272522,8.527999877929688,2.1679999828338623,1.888000011444092,0.975000023841858,9.145000457763672
2017-10-18 23:45:00,10.449000358581545,3.6840000152587886,8.38599967956543,2.41599988937378,2.009999990463257,0.975000023841858,9.848999977111816
2017-10-19 00:00:00,11.720999717712402,4.48799991607666,9.559000015258787,2.664999961853028,1.9800000190734863,0.975000023841858,9.56700038909912
2017-10-19 00:15:00,10.784000396728516,3.818000078201294,8.847999572753906,2.878000020980835,1.9800000190734863,0.975000023841858,9.708000183105469
2017-10-19 00:30:00,10.85099983215332,3.1480000019073486,8.173000335693361,1.812000036239624,2.009999990463257,0.975000023841858,9.355999946594238
2017-10-19 00:45:00,10.984999656677246,3.818000078201294,8.35099983215332,2.45199990272522,2.0710000991821294,1.0049999952316284,9.21500015258789
2017-10-19 01:00:00,9.979999542236328,4.0859999656677255,8.244000434875487,2.309999942779541,2.04099988937378,1.0049999952316284,9.074999809265137
2017-10-19 01:15:00,10.583000183105469,4.3540000915527335,9.026000022888184,2.736000061035156,1.9490000009536743,0.975000023841858,9.28600025177002
2017-10-19 01:30:00,10.717000007629396,4.421000003814697,8.670999526977539,2.38100004196167,1.9800000190734863,0.975000023841858,9.637999534606934
2017-10-19 01:45:00,11.119000434875488,4.287000179290772,8.564000129699707,2.309999942779541,2.04099988937378,0.975000023841858,9.425999641418455
2017-10-19 02:00:00,9.845999717712402,3.6840000152587886,8.065999984741211,2.345000028610229,1.919000029563904,0.975000023841858,9.003999710083008
2017-10-19 02:15:00,10.04699993133545,3.617000102996826,8.35099983215332,2.664999961853028,1.919000029563904,1.0049999952316284,9.28600025177002
2017-10-19 02:30:00,11.052000045776367,3.750999927520752,8.527999877929688,2.38100004196167,1.8279999494552608,0.944000005722046,9.21500015258789
2017-10-19 02:45:00,10.3149995803833,4.0859999656677255,8.244000434875487,2.38100004196167,1.7970000505447388,1.0049999952316284,9.074999809265137
2017-10-19 03:00:00,10.449000358581545,4.421000003814697,8.493000030517576,2.2739999294281006,1.919000029563904,0.8830000162124634,9.21500015258789
2017-10-19 03:15:00,10.248000144958496,3.6840000152587886,8.208999633789062,2.2739999294281006,2.101999998092652,1.0049999952316284,9.56700038909912
2017-10-19 03:30:00,9.51099967956543,3.41599988937378,7.888999938964844,2.131999969482422,2.0710000991821294,1.0360000133514404,9.918999671936035
2017-10-19 03:45:00,9.57800006866455,4.152999877929688,8.279999732971191,1.9900000095367432,2.0710000991821294,1.097000002861023,9.98900032043457
2017-10-19 04:00:00,11.052000045776367,4.2199997901916495,9.416999816894531,2.664999961853028,1.888000011444092,0.975000023841858,9.355999946594238
2017-10-19 04:15:00,9.51099967956543,3.617000102996826,7.710999965667725,2.203000068664551,1.919000029563904,0.975000023841858,9.145000457763672
2017-10-19 04:30:00,10.381999969482422,3.818000078201294,8.812999725341797,2.203000068664551,1.919000029563904,1.0049999952316284,9.56700038909912
2017-10-19 04:45:00,10.717000007629396,4.152999877929688,8.244000434875487,2.9489998817443848,2.315000057220459,1.0360000133514404,8.722999572753906
2017-10-19 05:00:00,10.248000144958496,3.750999927520752,8.314999580383299,1.741000056266785,2.2239999771118164,1.0360000133514404,7.809000015258789
2017-10-19 05:15:00,11.253000259399414,3.41599988937378,8.670999526977539,2.309999942779541,2.559000015258789,1.0360000133514404,8.020000457763674
2017-10-19 05:30:00,11.45400047302246,4.019000053405762,9.48799991607666,2.5230000019073486,2.8020000457763667,1.1269999742507937,8.159999847412111
2017-10-19 05:45:00,11.185999870300291,3.750999927520752,8.421999931335451,2.41599988937378,2.86299991607666,1.1269999742507937,7.175000190734862
2017-10-19 06:00:00,12.524999618530272,4.3540000915527335,9.3100004196167,2.2390000820159908,3.0460000038146973,1.156999945640564,7.175000190734862
2017-10-19 06:15:00,11.520999908447266,2.5450000762939453,8.35099983215332,0.8880000114440918,3.2290000915527344,1.218000054359436,7.668000221252441
2017-10-19 06:30:00,12.324000358581545,3.617000102996826,9.48799991607666,1.5989999771118164,3.38100004196167,1.156999945640564,7.809000015258789
2017-10-19 06:45:00,12.390999794006348,3.818000078201294,8.493000030517576,2.630000114440918,3.3499999046325684,1.187999963760376,7.809000015258789
2017-10-19 07:00:00,12.592000007629396,4.75600004196167,9.060999870300291,2.486999988555908,3.3499999046325684,1.187999963760376,7.73799991607666
2017-10-19 07:15:00,12.123000144958494,5.0229997634887695,9.20400047302246,3.127000093460083,2.8940000534057617,1.156999945640564,8.371000289916992
2017-10-19 07:30:00,8.572999954223633,3.95199990272522,5.685999870300293,2.664999961853028,2.86299991607666,1.1269999742507937,8.442000389099121
2017-10-19 07:45:00,7.166999816894531,4.554999828338623,4.122000217437743,2.736000061035156,2.8940000534057617,1.065999984741211,8.159999847412111
2017-10-19 08:00:00,8.038000106811522,4.554999828338623,4.833000183105469,3.0199999809265137,2.86299991607666,1.2489999532699585,8.230999946594237
2017-10-19 08:15:00,5.559000015258789,4.689000129699707,2.878000020980835,2.8429999351501465,2.8020000457763667,1.2790000438690186,7.526999950408935
2017-10-19 08:30:00,5.1570000648498535,3.95199990272522,2.38100004196167,1.9539999961853027,2.8329999446868896,1.2790000438690186,8.020000457763674
2017-10-19 08:45:00,2.477999925613404,4.019000053405762,0.0710000023245811,2.203000068664551,2.58899998664856,1.218000054359436,8.51200008392334
2017-10-19 09:00:00,3.884999990463257,2.477999925613404,0.9589999914169312,0.7110000252723694,2.58899998664856,1.2489999532699585,8.159999847412111
2017-10-19 09:15:00,1.6740000247955322,2.880000114440918,-0.5690000057220459,1.6699999570846558,2.650000095367432,1.218000054359436,7.809000015258789
2017-10-19 09:30:00,2.2100000381469727,2.009000062942505,-0.1420000046491623,1.1019999980926514,2.61899995803833,1.0360000133514404,8.020000457763674
2017-10-19 09:45:00,-7.368000030517577,4.956999778747559,-10.30500030517578,3.2690000534057617,2.6800000667572017,1.065999984741211,8.371000289916992
2017-10-19 10:00:00,2.9470000267028813,2.2100000381469727,0.1420000046491623,1.24399995803833,2.6800000667572017,1.065999984741211,8.300999641418457
2017-10-19 10:15:00,0.6700000166893005,2.1429998874664307,-2.309999942779541,0.8529999852180481,3.015000104904175,1.097000002861023,8.722999572753906
2017-10-19 10:30:00,-0.2010000050067901,3.013999938964844,-3.1630001068115234,1.1729999780654907,3.2290000915527344,1.1269999742507937,8.581999778747559
2017-10-19 10:45:00,-7.166999816894531,4.019000053405762,-10.092000007629396,2.559000015258789,2.984999895095825,1.1269999742507937,8.793000221252441
2017-10-19 11:00:00,-4.689000129699707,3.2149999141693115,-7.498000144958496,1.7769999504089355,2.6800000667572017,0.975000023841858,8.652999877929688
2017-10-19 11:15:00,-1.2730000019073486,2.1429998874664307,-4.370999813079834,1.1369999647140503,2.5280001163482666,1.0049999952316284,8.86400032043457
2017-10-19 11:30:00,0.8040000200271606,2.2100000381469727,-1.6349999904632568,0.7459999918937683,2.131999969482422,1.0049999952316284,8.86400032043457
2017-10-19 11:45:00,-1.2730000019073486,1.6740000247955322,-3.4470000267028813,0.2489999979734421,1.9800000190734863,0.8830000162124634,9.074999809265137
2017-10-19 12:00:00,-1.0720000267028809,2.009000062942505,-3.58899998664856,0.1420000046491623,1.9490000009536743,0.975000023841858,9.21500015258789
2017-10-19 12:15:00,-1.5410000085830688,2.2100000381469727,-3.4470000267028813,0.8880000114440918,2.009999990463257,0.944000005722046,9.003999710083008
2017-10-19 12:30:00,-4.48799991607666,2.678999900817871,-6.573999881744385,0.8169999718666077,1.8279999494552608,0.975000023841858,9.425999641418455
2017-10-19 12:45:00,-3.549999952316284,2.880000114440918,-5.86299991607666,1.1369999647140503,2.101999998092652,1.065999984741211,9.637999534606934
2017-10-19 13:00:00,-3.4830000400543213,2.344000101089477,-5.791999816894531,1.031000018119812,1.919000029563904,1.0049999952316284,9.637999534606934
2017-10-19 13:15:00,-1.4739999771118164,2.812999963760376,-3.625,1.883000016212464,1.9800000190734863,0.944000005722046,10.199999809265137
2017-10-19 13:30:00,-1.6740000247955322,1.5410000085830688,-3.9800000190734863,0.9240000247955322,1.7970000505447388,0.944000005722046,10.340999603271484
2017-10-19 13:45:00,0.1340000033378601,2.009000062942505,-1.5279999971389768,0.4970000088214874,1.919000029563904,1.065999984741211,10.973999977111816
2017-10-19 14:00:00,0.06700000166893,1.875,-1.5989999771118164,1.1369999647140503,1.8279999494552608,0.8529999852180481,10.621999740600586
2017-10-19 14:15:00,-0.4690000116825104,2.678999900817871,-2.736000061035156,1.315000057220459,1.7669999599456787,0.975000023841858,10.692999839782717
2017-10-19 14:30:00,1.9420000314712524,2.880000114440918,-0.2489999979734421,1.1369999647140503,1.9490000009536743,1.0360000133514404,10.973999977111816
2017-10-19 14:45:00,0.7369999885559082,2.344000101089477,-1.7059999704360962,1.4919999837875366,2.009999990463257,1.0360000133514404,10.833000183105469
2017-10-19 15:00:00,2.009000062942505,2.2769999504089355,0.2489999979734421,0.9950000047683716,2.101999998092652,0.944000005722046,10.340999603271484
2017-10-19 15:15:00,1.5410000085830688,2.5450000762939453,-0.9589999914169312,1.4210000038146973,2.131999969482422,1.0360000133514404,10.692999839782717
2017-10-19 15:30:00,2.678999900817871,2.2100000381469727,0.5690000057220459,1.1369999647140503,2.0710000991821294,0.975000023841858,10.621999740600586
2017-10-19 15:45:00,3.549999952316284,1.875,1.2790000438690186,0.8529999852180481,2.193000078201294,0.944000005722046,10.833000183105469
2017-10-19 16:00:00,0.8040000200271606,2.075999975204468,-2.309999942779541,0.9589999914169312,2.345000028610229,0.975000023841858,11.255999565124512
2017-10-19 16:15:00,2.880000114440918,2.2769999504089355,0.6039999723434448,0.9589999914169312,2.5280001163482666,0.944000005722046,11.467000007629396
2017-10-19 16:30:00,6.764999866485598,1.6740000247955322,3.9800000190734863,0.5329999923706055,2.7720000743865967,0.975000023841858,11.255999565124512
2017-10-19 16:45:00,7.703000068664551,1.4739999771118164,4.796999931335449,0.2129999995231628,2.8940000534057617,0.9139999747276306,11.114999771118164
2017-10-19 17:00:00,8.23900032043457,2.075999975204468,5.295000076293945,0.6039999723434448,2.9549999237060547,0.8830000162124634,11.043999671936035
2017-10-19 17:15:00,8.439000129699707,1.5410000085830688,5.401000022888184,0.2840000092983246,3.015000104904175,0.8830000162124634,10.833000183105469
2017-10-19 17:30:00,8.23900032043457,1.0049999952316284,5.258999824523926,-0.2840000092983246,2.9549999237060547,0.9139999747276306,10.482000350952148
2017-10-19 17:45:00,8.23900032043457,1.3400000333786009,5.223999977111816,0.1420000046491623,2.86299991607666,0.8529999852180481,10.552000045776367
2017-10-19 18:00:00,8.371999740600586,1.3400000333786009,5.188000202178955,0.0710000023245811,3.13700008392334,0.8830000162124634,10.762999534606934
2017-10-19 18:15:00,8.371999740600586,1.406999945640564,5.188000202178955,0.1070000007748603,3.075999975204468,0.944000005722046,10.621999740600586
2017-10-19 18:30:00,8.23900032043457,1.3400000333786009,5.329999923706055,0.1070000007748603,2.984999895095825,0.9139999747276306,10.621999740600586
2017-10-19 18:45:00,8.171999931335451,1.3400000333786009,5.081999778747559,0.0710000023245811,2.9549999237060547,0.975000023841858,10.552000045776367
2017-10-19 19:00:00,8.038000106811522,1.3400000333786009,4.833000183105469,0.0359999984502792,2.9549999237060547,0.975000023841858,10.692999839782717
2017-10-19 19:15:00,7.903999805450439,1.2730000019073486,4.939000129699707,0.0,3.015000104904175,1.065999984741211,10.41100025177002
2017-10-19 19:30:00,7.769999980926514,1.2059999704360962,4.939000129699707,0.0,2.86299991607666,0.975000023841858,10.621999740600586
2017-10-19 19:45:00,7.568999767303468,1.0720000267028809,4.72599983215332,-0.1070000007748603,2.8329999446868896,0.944000005722046,10.762999534606934
2017-10-19 20:00:00,7.166999816894531,1.0049999952316284,4.370999813079834,-0.1420000046491623,2.740999937057495,0.944000005722046,10.904000282287598
2017-10-19 20:15:00,6.89900016784668,1.1390000581741333,4.3350000381469735,-0.1070000007748603,2.5280001163482666,1.0049999952316284,10.41100025177002
2017-10-19 20:30:00,6.497000217437744,1.0720000267028809,4.014999866485597,-0.1070000007748603,2.437000036239624,0.944000005722046,10.199999809265137
2017-10-19 20:45:00,6.027999877929688,0.9380000233650208,3.4820001125335693,-0.3199999928474426,2.559000015258789,1.065999984741211,10.621999740600586
2017-10-19 21:00:00,6.296000003814697,1.807999968528748,3.9440000057220463,0.5690000057220459,2.4670000076293945,0.944000005722046,10.199999809265137
2017-10-19 21:15:00,7.836999893188477,3.41599988937378,5.791999816894531,1.24399995803833,2.1630001068115234,0.8830000162124634,10.482000350952148
2017-10-19 21:30:00,8.572999954223633,2.1429998874664307,6.040999889373777,0.4259999990463257,2.345000028610229,0.975000023841858,10.621999740600586
2017-10-19 21:45:00,8.038000106811522,2.2100000381469727,5.89900016784668,0.2489999979734421,2.345000028610229,0.975000023841858,10.130000114440918
2017-10-19 22:00:00,8.907999992370605,2.2769999504089355,6.254000186920166,0.675000011920929,2.497999906539917,1.065999984741211,9.98900032043457
2017-10-19 22:15:00,9.444000244140623,2.009000062942505,7.071000099182129,0.8880000114440918,2.315000057220459,1.0360000133514404,10.199999809265137
2017-10-19 22:30:00,9.645000457763672,2.5450000762939453,7.214000225067139,1.1019999980926514,2.345000028610229,1.0049999952316284,9.848999977111816
2017-10-19 22:45:00,10.649999618530272,3.0810000896453857,8.137999534606934,1.4919999837875366,2.2839999198913574,1.0049999952316284,9.496999740600586
2017-10-19 23:00:00,11.588000297546388,3.750999927520752,9.380999565124512,2.594000101089477,2.2839999198913574,1.0049999952316284,9.21500015258789
2017-10-19 23:15:00,11.520999908447266,3.95199990272522,9.416999816894531,2.025000095367432,2.315000057220459,0.975000023841858,9.074999809265137
2017-10-19 23:30:00,11.45400047302246,3.884999990463257,8.706000328063965,1.812000036239624,2.0710000991821294,0.944000005722046,8.793000221252441
2017-10-19 23:45:00,10.248000144958496,2.880000114440918,8.244000434875487,1.5989999771118164,2.131999969482422,0.944000005722046,8.581999778747559
2017-10-20 00:00:00,10.449000358581545,3.884999990463257,8.706000328063965,2.025000095367432,2.04099988937378,0.944000005722046,8.86400032043457
2017-10-20 00:15:00,10.984999656677246,4.0859999656677255,8.598999977111816,2.594000101089477,1.9490000009536743,0.944000005722046,8.86400032043457
2017-10-20 00:30:00,11.31999969482422,3.41599988937378,8.847999572753906,2.1679999828338623,2.009999990463257,0.975000023841858,9.145000457763672
2017-10-20 00:45:00,11.31999969482422,3.3489999771118164,8.777000427246094,1.9900000095367432,2.0710000991821294,0.944000005722046,8.793000221252441
2017-10-20 01:00:00,11.119000434875488,3.95199990272522,8.812999725341797,2.309999942779541,2.0710000991821294,1.0049999952316284,8.442000389099121
2017-10-20 01:15:00,9.175999641418455,3.3489999771118164,7.2849998474121085,1.9900000095367432,2.04099988937378,0.975000023841858,8.159999847412111
2017-10-20 01:30:00,10.717000007629396,4.019000053405762,8.38599967956543,1.6349999904632568,2.04099988937378,0.944000005722046,8.020000457763674
2017-10-20 01:45:00,10.04699993133545,3.3489999771118164,8.244000434875487,1.919000029563904,2.009999990463257,0.944000005722046,8.230999946594237
2017-10-20 02:00:00,9.51099967956543,2.880000114440918,7.532999992370605,1.5640000104904177,1.9490000009536743,0.8830000162124634,8.159999847412111
2017-10-20 02:15:00,10.515999794006348,3.818000078201294,8.635000228881836,2.486999988555908,1.9490000009536743,0.9139999747276306,8.090000152587889
2017-10-20 02:30:00,9.979999542236328,2.611999988555908,7.817999839782715,1.6349999904632568,2.04099988937378,0.944000005722046,8.020000457763674
2017-10-20 02:45:00,9.913000106811523,3.2149999141693115,7.817999839782715,2.2390000820159908,1.888000011444092,0.9139999747276306,7.809000015258789
2017-10-20 03:00:00,9.645000457763672,2.2100000381469727,7.249000072479247,1.065999984741211,1.8279999494552608,0.9139999747276306,7.948999881744385
2017-10-20 03:15:00,10.11400032043457,3.0810000896453857,7.923999786376952,2.061000108718872,1.9490000009536743,0.9139999747276306,8.020000457763674
2017-10-20 03:30:00,10.11400032043457,3.282000064849853,7.676000118255615,1.1369999647140503,1.919000029563904,0.8830000162124634,8.020000457763674
2017-10-20 03:45:00,9.175999641418455,2.477999925613404,7.498000144958496,1.065999984741211,2.009999990463257,0.975000023841858,7.948999881744385
2017-10-20 04:00:00,8.907999992370605,2.1429998874664307,7.0,0.8880000114440918,1.919000029563904,0.9139999747276306,7.948999881744385
2017-10-20 04:15:00,10.381999969482422,3.3489999771118164,8.527999877929688,1.5989999771118164,2.04099988937378,0.9139999747276306,7.879000186920166
2017-10-20 04:30:00,9.913000106811523,3.013999938964844,7.676000118255615,1.6349999904632568,2.131999969482422,0.944000005722046,7.809000015258789
2017-10-20 04:45:00,9.444000244140623,2.678999900817871,7.2849998474121085,1.2079999446868896,2.131999969482422,0.944000005722046,7.948999881744385
2017-10-20 05:00:00,10.784000396728516,3.1480000019073486,7.994999885559082,1.350000023841858,2.315000057220459,1.0360000133514404,8.581999778747559
2017-10-20 05:15:00,9.979999542236328,2.678999900817871,7.639999866485598,1.065999984741211,2.559000015258789,1.065999984741211,8.722999572753906
2017-10-20 05:30:00,10.91800022125244,2.5450000762939453,8.527999877929688,1.4210000038146973,2.4059998989105225,1.0360000133514404,8.652999877929688
2017-10-20 05:45:00,11.38700008392334,3.41599988937378,8.527999877929688,1.7059999704360962,2.61899995803833,1.0049999952316284,8.090000152587889
2017-10-20 06:00:00,11.92199993133545,3.013999938964844,9.3100004196167,1.4570000171661377,2.8940000534057617,1.0049999952316284,7.809000015258789
2017-10-20 06:15:00,13.395999908447266,3.41599988937378,10.30500030517578,1.350000023841858,3.0460000038146973,0.975000023841858,8.020000457763674
2017-10-20 06:30:00,12.524999618530272,2.678999900817871,9.416999816894531,1.9900000095367432,3.259000062942505,1.0360000133514404,7.879000186920166
2017-10-20 06:45:00,13.32900047302246,3.617000102996826,9.737000465393066,2.131999969482422,3.2290000915527344,1.065999984741211,7.948999881744385
2017-10-20 07:00:00,10.91800022125244,3.884999990463257,8.35099983215332,2.38100004196167,3.015000104904175,0.975000023841858,8.020000457763674
2017-10-20 07:15:00,10.04699993133545,4.3540000915527335,7.035999774932861,2.9489998817443848,2.7720000743865967,1.0049999952316284,8.442000389099121
2017-10-20 07:30:00,6.296000003814697,3.3489999771118164,3.838000059127808,2.2739999294281006,2.7109999656677246,0.975000023841858,9.355999946594238
2017-10-20 07:45:00,3.884999990463257,4.822999954223633,1.1729999780654907,3.3399999141693115,2.497999906539917,1.0360000133514404,9.777999877929688
2017-10-20 08:00:00,3.617000102996826,3.750999927520752,0.7820000052452087,2.486999988555908,2.497999906539917,1.097000002861023,9.074999809265137
2017-10-20 08:15:00,-0.8040000200271606,4.956999778747559,-3.0559999942779537,3.802000045776367,2.375999927520752,1.0360000133514404,8.581999778747559
2017-10-20 08:30:00,-3.282000064849853,4.75600004196167,-6.1479997634887695,2.984999895095825,2.4059998989105225,0.944000005722046,8.722999572753906
2017-10-20 08:45:00,-5.223999977111816,5.692999839782715,-7.604000091552732,3.908999919891357,2.315000057220459,1.0360000133514404,9.003999710083008
2017-10-20 09:00:00,-4.889999866485597,2.9470000267028813,-7.035999774932861,2.2390000820159908,2.437000036239624,1.097000002861023,9.28600025177002
2017-10-20 09:15:00,-11.45400047302246,4.956999778747559,-13.432000160217283,4.051000118255615,2.2239999771118164,1.0360000133514404,9.496999740600586
2017-10-20 09:30:00,-4.48799991607666,3.6840000152587886,-6.822999954223633,2.2390000820159908,2.2839999198913574,1.0360000133514404,9.074999809265137
2017-10-20 09:45:00,-4.956999778747559,3.3489999771118164,-7.035999774932861,1.883000016212464,2.315000057220459,0.8830000162124634,9.21500015258789
2017-10-20 10:00:00,-6.162000179290772,3.818000078201294,-9.097000122070312,1.9900000095367432,2.559000015258789,1.0049999952316284,8.86400032043457
2017-10-20 10:15:00,-4.152999877929688,4.019000053405762,-6.965000152587893,2.45199990272522,2.7109999656677246,1.0049999952316284,9.21500015258789
2017-10-20 10:30:00,-8.706999778747559,4.956999778747559,-11.406999588012695,3.127000093460083,2.7109999656677246,0.975000023841858,9.496999740600586
2017-10-20 10:45:00,-12.1899995803833,6.296000003814697,-14.817999839782717,4.584000110626222,2.7720000743865967,0.944000005722046,9.708000183105469
2017-10-20 11:00:00,-0.2680000066757202,2.075999975204468,-1.8480000495910645,0.8529999852180481,2.5280001163482666,0.8529999852180481,9.708000183105469
2017-10-20 11:15:00,2.2769999504089355,1.3400000333786009,-0.2489999979734421,0.4259999990463257,2.375999927520752,0.8529999852180481,9.848999977111816
2017-10-20 11:30:00,1.5410000085830688,1.9420000314712524,-1.1729999780654907,0.1780000030994415,2.253999948501587,0.975000023841858,9.98900032043457
2017-10-20 11:45:00,-2.2769999504089355,1.6740000247955322,-4.939000129699707,0.4970000088214874,1.9800000190734863,0.944000005722046,9.98900032043457
2017-10-20 12:00:00,-3.2149999141693115,1.6740000247955322,-5.046000003814697,0.5690000057220459,1.8580000400543213,0.7919999957084656,10.482000350952148
2017-10-20 12:15:00,-3.1480000019073486,1.6740000247955322,-5.6500000953674325,1.2790000438690186,1.8580000400543213,0.8830000162124634,10.0600004196167
2017-10-20 12:30:00,-5.827000141143799,1.875,-6.751999855041504,1.4570000171661377,1.919000029563904,0.8830000162124634,10.0600004196167
2017-10-20 12:45:00,-4.287000179290772,1.9420000314712524,-6.254000186920166,2.025000095367432,1.919000029563904,0.944000005722046,10.130000114440918
2017-10-20 13:00:00,-4.019000053405762,2.746000051498413,-5.543000221252441,0.7459999918937683,1.8580000400543213,0.9139999747276306,10.621999740600586
2017-10-20 13:15:00,2.880000114440918,1.807999968528748,0.5690000057220459,0.2489999979734421,1.8580000400543213,0.9139999747276306,10.762999534606934
2017-10-20 13:30:00,1.406999945640564,2.477999925613404,-0.5329999923706055,0.675000011920929,1.8279999494552608,0.944000005722046,10.904000282287598
2017-10-20 13:45:00,-0.2010000050067901,2.075999975204468,-1.9900000095367432,0.7459999918937683,1.888000011444092,0.944000005722046,11.958999633789062
2017-10-20 14:00:00,-0.8040000200271606,2.2769999504089355,-2.38100004196167,1.5989999771118164,1.888000011444092,1.0049999952316284,11.817999839782717
2017-10-20 14:15:00,-0.2010000050067901,2.812999963760376,-2.1679999828338623,0.8169999718666077,1.888000011444092,0.8830000162124634,11.958999633789062
2017-10-20 14:30:00,-0.6029999852180481,2.2100000381469727,-2.630000114440918,1.315000057220459,2.0710000991821294,0.944000005722046,11.678000450134276
2017-10-20 14:45:00,0.5360000133514404,2.2100000381469727,-1.6349999904632568,1.5279999971389768,1.888000011444092,0.8830000162124634,11.678000450134276
2017-10-20 15:00:00,2.9470000267028813,2.477999925613404,0.6039999723434448,0.7459999918937683,1.9800000190734863,0.9139999747276306,11.678000450134276
2017-10-20 15:15:00,2.812999963760376,1.1390000581741333,0.675000011920929,0.0710000023245811,2.009999990463257,0.9139999747276306,11.395999908447266
2017-10-20 15:30:00,3.282000064849853,1.807999968528748,1.315000057220459,0.7820000052452087,2.04099988937378,0.8830000162124634,11.043999671936035
2017-10-20 15:45:00,4.2199997901916495,1.807999968528748,2.0969998836517334,0.7459999918937683,2.04099988937378,0.8529999852180481,11.326000213623049
2017-10-20 16:00:00,5.425000190734863,1.6740000247955322,3.0199999809265137,0.5329999923706055,2.131999969482422,0.8529999852180481,11.678000450134276
2017-10-20 16:15:00,5.425000190734863,1.3400000333786009,2.9140000343322754,0.2840000092983246,2.4670000076293945,0.8830000162124634,11.678000450134276
2017-10-20 16:30:00,6.429999828338622,1.3400000333786009,3.9800000190734863,0.1780000030994415,2.58899998664856,0.8529999852180481,11.607000350952148
2017-10-20 16:45:00,6.831999778747559,1.2059999704360962,4.0869998931884775,0.1420000046491623,2.8020000457763667,0.8220000267028809,11.678000450134276
2017-10-20 17:00:00,7.501999855041504,1.1390000581741333,4.584000110626222,0.3199999928474426,2.924000024795532,0.8830000162124634,11.395999908447266
2017-10-20 17:15:00,8.171999931335451,1.2730000019073486,5.258999824523926,0.1780000030994415,2.8329999446868896,0.8220000267028809,11.1850004196167
2017-10-20 17:30:00,7.836999893188477,0.8040000200271606,5.046000003814697,-0.5690000057220459,2.7720000743865967,0.8220000267028809,10.833000183105469
2017-10-20 17:45:00,7.301000118255615,0.6700000166893005,4.441999912261963,-0.2840000092983246,2.8940000534057617,0.7919999957084656,11.043999671936035
2017-10-20 18:00:00,7.368000030517577,0.8040000200271606,4.76200008392334,0.1070000007748603,2.924000024795532,0.8529999852180481,10.833000183105469
2017-10-20 18:15:00,7.903999805450439,1.0720000267028809,5.223999977111816,0.0,2.8020000457763667,0.7609999775886536,10.833000183105469
2017-10-20 18:30:00,8.371999740600586,1.4739999771118164,5.046000003814697,0.1420000046491623,3.1679999828338623,1.065999984741211,10.552000045776367
2017-10-20 18:45:00,8.171999931335451,1.3400000333786009,4.868000030517578,-0.0359999984502792,3.2290000915527344,1.0049999952316284,10.270999908447266
2017-10-20 19:00:00,8.171999931335451,1.406999945640564,4.65500020980835,-0.0359999984502792,3.3499999046325684,1.2790000438690186,10.0600004196167
2017-10-20 19:15:00,8.104999542236326,1.2730000019073486,4.833000183105469,-0.0710000023245811,3.3499999046325684,1.0049999952316284,9.918999671936035
2017-10-20 19:30:00,7.703000068664551,1.2059999704360962,4.619999885559082,-0.1070000007748603,3.1679999828338623,1.097000002861023,9.98900032043457
2017-10-20 19:45:00,7.636000156402588,1.2730000019073486,4.619999885559082,-0.1070000007748603,2.9549999237060547,1.1269999742507937,10.0600004196167
2017-10-20 20:00:00,7.368000030517577,1.2730000019073486,4.300000190734863,-0.1420000046491623,3.075999975204468,1.187999963760376,9.918999671936035
